2.461000500000000000e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.614725333952861108e-01 8.516805168910682733e-01 2.460636892879277002e+06 2.713638496075921012e+02 1.343660171414643116e+02 3.408160404032607005e+00
1.464706001409414021e-12 -2.081562901862525009e-13 1.728045921089575955e-11 8.383863315208366007e-14 -5.340045626757638389e-12 5.268146310688462156e-12
-2.081562901862525009e-13 3.030011458394500108e-14 -2.457578190243188071e-12 -1.187174098995800993e-13 9.296139613670557691e-13 -7.553318927388503158e-13
1.728045921089575955e-11 -2.457578190243188071e-12 2.126839281615807905e-10 1.969812911906055128e-11 -7.419708244874443084e-11 6.316556221738712055e-11
8.383863315208366007e-14 -1.187174098995800993e-13 1.969812911906055128e-11 6.842009650932811137e-11 -6.239958721094050392e-11 5.936846497488253641e-12
-5.340045626757638389e-12 9.296139613670557691e-13 -7.419708244874443084e-11 -6.239958721094050392e-11 8.765509964506748745e-11 -2.459348642834879023e-11
5.268146310688462156e-12 -7.553318927388503158e-13 6.316556221738712055e-11 5.936846497488253641e-12 -2.459348642834879023e-11 1.995027242539571965e-11
